OID,PID
10690,2843
10691,2493
10691,2493
10691,179
10691,179
10691,179
10691,2792
10691,2792
10691,454
10691,454
10691,2052
10692,1615
10692,18
10692,18
10692,18
10692,712
10692,712
10692,1830
10692,1830
10693,27
10693,27
10693,27
10693,2821
10693,2821
10693,2821
10693,2194
10693,2194
10693,2194
10693,2409
10693,3088
10693,3088
10693,3088
10694,3185
10695,689
10695,689
10695,3090
10695,3090
10695,3090
10695,3901
10695,156
10695,1953
10695,1953
10695,1953
10696,2821
10696,3069
10696,3069
10696,2567
10696,2567
10696,2567
10696,276
10697,981
10697,981
10697,1381
10697,1381
10697,1381
10697,3529
10697,3722
10697,629
10698,388
10698,388
10698,1349
10698,1349
10698,3251
10698,3966
10699,496
10699,496
10699,2198
10699,2980
10700,3588
10700,3588
10700,657
10701,1686
10701,855
10701,855
10701,855
10701,1299
10701,3814
10701,3814
10702,2119
10703,2823
10703,2823
10703,1257
10703,1257
10703,64
10703,64
10703,1182
10703,1182
10703,3360
10704,3412
10704,3412
10704,3412
10704,3303
10705,3034
10705,3034
10705,3034
10705,324
10705,324
10705,324
10705,11
10705,11
10706,3221
10706,3221
10706,1400
10706,83
10706,83
10707,247
10707,247
10707,247
10707,277
10707,277
10707,277
10707,1880
10707,3124
10707,3124
10707,3124
10708,1250
10708,1250
10708,1250
10708,2176
10708,2176
10708,2173
10708,2173
10708,3428
10708,3428
10708,3698
10709,798
10709,798
10709,798
10710,3873
10710,54
10710,54
10710,54
10710,1135
10710,1135
10710,1135
10710,263
10710,263
10710,263
10710,1356
10710,1356
10711,2555
10711,2555
10711,997
10711,997
10712,1803
10712,1803
10712,3713
10712,3713
10712,3713
10712,306
10712,306
10712,306
10712,1745
10712,1471
10712,1471
10712,1471
10713,238
10713,238
10713,512
10713,512
10713,512
10713,2285
10714,1384
10714,1384
10714,1454
10715,2781
10715,2781
10715,1642
10715,1642
10715,3023
10715,3023
10715,3023
10715,1672
10715,1672
10715,347
10715,347
10716,1434
10716,1434
10716,2639
10716,2639
10716,2639
10717,3685
10718,836
10718,836
10718,836
10718,332
10718,332
10718,332
10718,3507
10719,3034
10719,3034
10719,2086
10719,1849
10719,1849
10719,1849
10719,2366
10719,2366
10719,2195
10719,2195
10720,1213
10720,1213
10720,1213
10720,2731
10720,2285
10720,2285
10720,2285
10720,1220
10720,3670
10720,3670
10720,3670
10721,3827
10721,3827
10721,3827
10722,753
10722,753
10722,753
10722,3854
10722,3854
10723,609
10723,609
10723,609
10723,1636
10723,1636
10723,1636
10723,2679
10723,2679
10723,1363
10723,1363
10723,1363
10723,2790
10723,2790
10724,1017
10724,1044
10724,1044
10724,1044
10724,1142
10725,1955
10726,3817
10726,3817
10726,3817
10727,3188
10727,3188
10727,2616
10727,2616
10727,2616
10727,2182
10727,2182
10727,2182
10728,1683
10729,2859
10729,2859
10729,2859
10729,1399
10729,873
10729,873
10729,386
10729,386
10729,386
10730,453
10730,453
10730,453
10730,3069
10730,161
10730,3412
10730,3412
10730,3081
10731,2032
10731,2032
10731,1595
10731,1595
10731,1595
10731,849
10731,849
10731,873
10731,873
10731,873
10732,2497
10732,2497
10732,2729
10732,2729
10733,35
10733,35
10733,3669
10733,3669
10733,3669
10733,1598
10733,1598
10733,1598
10734,1572
10734,1572
10735,2774
10735,2774
10735,2774
10735,3253
10735,3253
10736,1587
10736,1587
10736,1587
10736,1939
10736,1939
10736,1877
10736,2314
10736,1423
10736,1423
10737,923
10737,923
10737,923
10738,3525
10738,3525
10738,3525
10739,3121
10739,3121
10739,3121
10739,930
10739,1358
10739,1358
10739,1358
10739,1942
10739,3003
10739,3003
10740,3387
10740,1382
10741,638
10741,3784
10741,3784
10741,3784
10741,1464
10741,1464
10741,1464
10742,424
10742,424
10742,2170
10742,2739
10742,3921
10742,3921
10743,3144
10743,3144
10743,843
10744,365
10744,88
10744,3503
10745,2830
10745,20
10746,3577
10746,3577
10746,1880
10746,1880
10746,1880
10746,3895
10746,3459
10746,3459
10746,3459
10746,3000
10746,3000
10747,1764
10747,3576
10747,3576
10747,3576
10747,968
10747,968
10747,3686
10748,3230
10748,2693
10748,2693
10748,1213
10748,1213
10748,1213
10748,343
10748,343
10748,343
10748,2776
10748,2776
10748,2776
10749,2809
10749,1351
10749,3977
10749,3856
10749,2039
10749,2039
10749,2039
10750,1878
10750,1878
10750,2635
10750,629
10750,629
10750,3348
10750,3348
10750,3348
10750,3412
10750,3412
10751,3483
10751,3483
10752,1596
10752,1596
10752,3576
10752,3576
10753,2052
10753,2020
10753,2963
10753,2963
10753,2963
10753,1814
10753,1814
10753,1814
10753,1592
10754,3919
10754,3919
10754,3919
10755,3703
10755,3703
10755,3883
10755,675
10755,225
10756,728
10756,728
10756,728
10756,3409
10756,3409
10756,3409
10756,2815
10756,1814
10757,3464
10757,1429
10757,1429
10757,1429
10757,1847
10757,1847
10758,1851
10758,1851
10758,1851
10758,134
10758,134
10758,134
10758,2549
10758,2549
10758,2549
10758,861
10759,2670
10759,1789
10759,1103
10759,1103
10760,827
10760,827
10760,2517
10761,3244
10761,3244
10761,3244
10761,99
10761,99
10761,3264
10761,3264
10761,3264
10762,1624
10762,1624
10762,1624
10762,1890
10762,3711
10762,3841
10762,3120
10762,3120
10762,3120
10763,3680
10763,3680
10763,3680
10763,2333
10763,2333
10763,2333
10763,2078
10763,1845
10763,51
10763,51
10763,51
10764,100
10765,496
10765,496
10765,496
10766,164
10766,164
10766,1104
10766,1104
10766,1104
10767,3954
10767,3954
10767,2080
10767,2080
10767,2080
10768,1515
10768,1515
10768,1515
10768,369
10768,369
10768,2151
10768,2151
10768,2151
10768,2419
10769,3901
10769,3901
10769,3901
10770,1465
10770,1339
10770,1339
10771,3244
10771,3244
10771,519
10771,519
10771,2825
10772,787
10772,787
10772,907
10772,907
10772,907
10772,1514
10772,1514
10773,3970
10773,3970
10773,1895
10773,2254
10773,479
10773,479
10773,2797
10774,2071
10774,2071
10775,2905
10775,2905
10775,1851
10775,3415
10775,3881
10775,3881
10775,712
10776,3681
10776,177
10777,3521
10777,697
10777,697
10777,697
10778,2643
10779,2223
10779,2223
10779,2223
10779,495
10779,1177
10779,1621
10779,1621
10779,313
10780,709
10780,709
10780,1076
10780,1076
10780,1076
10780,1594
10780,1594
10780,3607
10780,3607
10780,3607
10781,977
10781,977
10781,977
10781,3951
10781,3951
10781,2147
10781,2147
10781,3867
10782,3948
10782,3948
10782,2369
10783,3415
10783,3415
10783,3246
10783,3246
10783,2561
10783,2561
10784,2298
10784,2298
10784,3385
10784,3385
10784,2088
10784,2088
10784,2088
10785,2307
10785,1825
10785,3700
10786,1644
10786,1581
10786,1581
10786,732
10786,732
10786,3416
10786,3416
10786,3373
10787,68
10787,68
10787,68
10787,3360
10788,1505
10788,1505
10788,1230
10788,1230
10788,1230
10788,83
10789,300
10789,300
10790,3700
10790,3700
10790,3807
10790,800
10790,2804
10791,183
10791,183
10791,183
10791,2780
10791,2780
10791,17
10791,3221
10791,3221
10791,3221
10792,1412
10792,1412
10793,3618
10793,3618
10793,3618
10793,930
10793,930
10793,2073
10793,2073
10793,3620
10793,3620
10794,981
10794,852
10794,852
10794,852
10794,555
10794,555
10794,555
10795,749
10796,2578
10797,2060
10797,2060
10797,2366
10797,2366
10797,43
10797,2428
10798,3558
10798,3252
10798,2417
10798,2417
10798,82
10798,82
10798,3902
10798,3902
10798,3902
10799,3005
10799,3005
10800,1560
10800,1560
10801,2768
10801,2768
10801,243
10801,243
10801,243
10801,2066
10801,2066
10802,1365
10802,1365
10802,1365
10802,1228
10802,1228
10802,1228
10803,3589
10803,3589
10803,3589
10804,1480
10804,1480
10804,2566
10805,3337
10805,3337
10805,3337
10805,861
10805,861
10805,861
10805,1056
10805,1056
10805,1056
10806,1457
10806,2112
10806,3122
10806,3122
10806,3437
10806,3437
10806,3437
10807,2519
10807,3188
10807,3188
10807,795
10808,645
10808,645
10808,645
10808,2933
10808,2933
10809,241
10809,4026
10809,4026
10809,4026
10809,881
10809,881
10809,881
10809,1463
10809,1463
10809,3545
10809,3545
10810,883
10810,883
10810,883
10810,101
10810,101
10811,2157
10811,2157
10811,3125
10811,3125
10811,3125
10811,2285
10811,2285
10811,2285
10811,3430
10811,3430
10811,3430
10811,1358
10812,1349
10812,1070
10812,1070
10812,1070
10813,2820
10813,1578
10813,1578
10813,2632
10813,2632
10813,2632
10813,163
10813,163
10814,329
10814,329
10814,329
10814,1157
10815,1094
10815,1094
10815,612
10815,612
10815,612
10815,983
10815,983
10815,2367
10815,2367
10816,288
10816,288
10816,288
10816,113
10816,1664
10816,1664
10816,1664
10817,1122
10817,1122
10817,1122
10817,179
10817,179
10817,179
10818,114
10818,114
10818,114
10818,3151
10818,3151
10819,743
10819,2445
10819,3679
10819,3679
10819,1250
10820,912
10820,912
10820,2249
10821,2720
10821,2720
10821,3126
10821,3095
10821,3095
10821,3095
10821,378
10821,378
10821,191
10821,191
10822,2129
10822,2129
10822,2012
10822,2709
10822,2564
10822,2564
10822,2564
10822,2769
10822,2769
10822,2769
10823,3567
10823,3587
10823,3587
10823,3587
10823,3138
10824,946
10824,946
10824,946
10825,580
10825,580
10825,580
10826,961
10826,961
10826,736
10826,736
10827,1480
10827,369
10827,369
10827,369
10827,2111
10827,2111
10827,2957
10827,100
10828,3816
10829,885
10829,885
10829,885
10829,2953
10829,2953
10829,2953
10829,2235
10829,2235
10829,2219
10829,2219
10830,84
10830,915
10830,915
10830,915
10830,3349
10830,3349
10831,117
10831,1657
10831,1657
10831,1657
10832,3617
10832,2076
10832,2076
10832,2076
10832,3134
10832,16
10832,16
10832,3728
10832,3728
10833,2878
10833,2878
10833,2878
10833,1864
10833,3637
10834,2884
10834,2884
10834,3617
10834,2271
10834,2271
10834,2271
10834,3318
10835,715
10835,715
10836,1772
10836,1772
10836,1772
10836,990
10836,990
10836,990
10837,1140
10837,1140
10837,2346
10837,2346
10837,2346
10837,1093
10837,1093
10837,1093
10837,1125
10837,1125
10837,1125
10838,501
10838,676
10838,676
10838,3554
10838,3554
10839,660
10839,660
10839,660
10839,2295
10839,2295
10839,2940
10839,2940
10839,3139
10840,2453
10840,2453
10840,2652
10840,2652
10840,2699
10840,2699
10840,2699
10840,1592
10841,1216
10841,1216
10841,538
10841,538
10841,538
10841,109
10841,109
10841,109
10841,3595
10841,1740
10841,1740
10841,1740
10842,3465
10842,3465
10842,3465
10842,386
10842,386
10842,386
10842,1442
10842,1442
10842,435
10842,3666
10842,3666
10842,3666
10843,2763
10843,2763
10844,330
10844,330
10844,330
10844,3991
10844,3991
10844,3991
10845,729
10845,999
10845,999
10845,999
10846,2627
10846,1897
10846,1897
10846,3406
10846,3406
10846,3673
10846,3673
10846,3673
10847,1762
10847,1762
10847,3692
10847,3692
10847,3395
10847,3395
10847,3395
10847,900
10847,900
10847,900
10847,849
10847,849
10847,849
10848,224
10848,224
10848,2673
10848,2673
10848,2673
10848,2414
10848,2414
10848,3295
10848,3295
10849,184
10850,2925
10850,2925
10850,2925
10850,3290
10850,3290
10850,3290
10851,2992
10851,2992
10851,3122
10851,3122
10851,3122
10851,2971
10851,2971
10851,2971
10851,3279
10852,2040
10852,3568
10853,1901
10853,1002
10853,1002
10853,1002
10853,1008
10854,1778
10854,1778
10854,3542
10854,3542
10854,3542
10854,1559
10854,2839
10854,2839
10855,3193
10855,3193
10855,3617
10855,3617
10855,3617
10855,1339
10856,3053
10856,3053
10856,3053
10856,330
10856,330
10856,330
10856,3060
10856,3060
10856,3060
10857,45
10857,45
10857,45
10857,2768
10857,2768
10857,2768
10857,3703
10857,3703
10857,3703
10858,180
10859,470
10859,470
10859,470
10859,2126
10859,2622
10859,1674
10859,1674
10860,3453
10860,3453
10860,3453
10860,2433
10860,2433
10861,2335
10861,2335
10861,3875
10861,3875
10862,3373
10862,2877
10862,2877
10862,2877
10862,2023
10862,2637
10862,2637
10863,2028
10863,2028
10863,2028
10864,357
10864,651
10864,1
10864,1
10864,2831
10865,897
10866,2654
10866,2654
10867,465
10867,949
10867,949
10867,1463
10867,1463
10867,2455
10868,205
10868,205
10868,205
10868,1329
10869,2493
10869,2493
10869,1589
10869,1589
10869,1589
10869,1545
10869,3207
10869,3207
10870,175
10870,175
10870,1731
10870,1822
10870,1822
10871,3363
10871,3363
10871,3363
10871,521
10871,521
10871,521
10871,3810
10871,2570
10871,2570
10872,3341
10872,3607
10872,3607
10872,1146
10872,1146
10872,3297
10872,2757
10872,2757
10873,1013
10873,152
10873,152
10873,152
10873,1024
10873,1024
10873,1024
10873,2562
10873,2562
10873,2562
10873,2161
10874,2264
10874,2264
10874,2264
10874,2213
10874,2213
10874,2213
10874,671
10874,671
10874,3433
10874,3955
10875,3799
10875,3799
10875,3799
10875,875
10875,1112
10875,1112
10875,1112
10875,2689
10875,2689
10876,2849
10876,2849
10877,192
10877,192
10877,2082
10877,406
10877,406
10877,406
10878,1036
10878,1036
10878,601
10878,601
10878,601
10879,339
10879,2585
10879,2939
10879,2939
10879,2939
10879,3679
10879,3679
10879,3679
10880,2999
10880,2314
10880,2314
10880,2314
10880,3378
10880,3378
10880,1460
10880,1460
10880,1542
10880,1542
10881,3314
10882,3802
10882,2783
10882,2037
10882,2037
10882,310
10882,310
10882,310
10883,3513
10883,2051
10883,2051
10883,2051
10883,2273
10884,3304
10884,3304
10884,3676
10884,3676
10885,1763
10885,1763
10885,1763
10885,2921
10885,2921
10885,2921
10885,3874
10885,1580
10885,1580
10885,1580
10886,2855
10886,1740
10886,1149
10886,1149
10887,1714
10887,2177
10887,2177
10887,2177
10887,2588
10887,2588
10887,2588
10887,724
10887,724
10887,1389
10887,1389
10887,1389
10888,3464
10889,1369
10889,3471
10889,3471
10889,3471
10889,1527
10889,1527
10889,1287
10889,1334
10890,1262
10890,1262
10890,1262
10890,2406
10891,3558
10891,3558
10891,3558
10891,1903
10891,1903
10891,2314
10891,2999
10891,2999
10891,2999
10891,3325
10891,3325
10891,3325
10892,222
10892,1939
10892,1939
10892,1511
10892,3390
10892,3390
10893,2869
10893,2869
10893,2869
10893,1308
10893,1308
10893,240
10893,240
10893,240
10893,3314
10893,3314
10893,651
10893,651
10893,651
10894,1587
10894,1587
10894,330
10894,330
10894,330
10894,791
10894,791
10894,3448
10894,3448
10895,1392
10895,1392
10896,2477
10896,2084
10896,3114
10896,1557
10896,1557
10896,1557
10897,2027
10897,2027
10897,2121
10897,2121
10897,2493
10897,2290
10897,2290
10897,1124
10897,1124
10898,1011
10898,1011
10898,1011
10898,899
10899,1749
10899,1749
10899,2725
10899,479
10899,479
10899,479
10900,3181
10900,3181
10900,3181
10901,3857
10901,3857
10901,3857
10901,2344
10901,2344
10901,2344
10902,1823
10902,1823
10902,1823
10903,1610
10903,1610
10903,1610
10904,2274
10904,2274
10904,2274
10904,2523
10904,2523
10904,2523
10905,2817
10905,2817
10905,2817
10905,3321
10905,3321
10905,1951
10906,2867
10906,3678
10907,2191
10907,2191
10907,2191
10908,555
10908,555
10908,847
10908,662
10908,662
10908,662
10908,2299
10909,1069
10909,1727
10910,3010
10910,3010
10910,3010
10911,2210
10911,2210
10911,1120
10911,1120
10911,1120
10911,666
10911,666
10912,789
10912,789
10912,291
10912,291
10913,3071
10913,3071
10913,3737
10913,3737
10913,1097
10914,3830
10914,3830
10914,2337
10914,732
10914,732
10914,89
10914,89
10914,89
10915,1624
10916,559
10916,559
10916,3840
10916,171
10916,171
10916,171
10917,2845
10917,2845
10917,1871
10917,1871
10917,498
10917,2118
10917,2118
10917,2118
10917,3309
10917,3309
10917,3309
10918,3429
10918,3429
10918,3429
10918,1641
10918,1641
10918,1641
10919,339
10919,339
10920,1169
10920,1169
10920,1169
10920,1094
10920,1094
10920,1094
10921,1573
10921,1573
10921,1573
10921,416
10921,416
10921,416
10922,1146
10922,1146
10922,1146
10923,512
10923,512
10923,2433
10923,2433
10923,2433
10923,1372
10923,1712
10923,1712
10923,1712
10923,2656
10923,2656
10923,2656
10924,1465
10924,1465
10924,1465
10924,2503
10924,2503
10925,1888
10925,1888
10925,1888
10925,1780
10925,1780
10925,2107
10925,2107
10925,2523
10925,2523
10926,3271
10927,1463
10927,1463
10928,3846
10928,3211
10928,3211
10928,3211
10928,3649
10928,3649
10928,3649
10928,2205
10928,2205
10928,2205
10928,1559
10928,1559
10929,3088
10929,3088
10930,595
10930,595
10930,1625
10930,1625
10930,1625
10930,3926
10930,3926
10930,3361
10930,154
10930,154
10931,3680
10931,3680
10931,3680
10931,949
10931,829
10931,829
10932,2207
10932,2207
10933,2571
10933,2571
10933,2571
10933,3794
10933,3794
10933,2804
10933,2804
10933,2804
10933,3518
10933,3518
10933,3518
10933,2990
10934,2289
10934,2289
10934,180
10935,384
10935,384
10935,384
10935,1683
10935,1683
10935,2203
10935,2203
10935,1501
10935,4005
10936,2478
10936,2478
10937,49
10937,49
10937,125
10937,125
10937,1466
10937,1466
10937,1466
10937,496
10937,496
10937,496
10938,3892
10938,3892
10938,3892
10939,1397
10939,1289
10939,1289
10940,925
10940,1189
10940,1053
10940,1053
10940,1053
10940,3520
10940,3520
10940,3147
10940,3147
10941,1243
10941,1243
10942,933
10942,933
10943,1992
10943,1992
10943,3092
10943,3092
10943,866
10943,866
10943,866
10943,2020
10943,2020
10943,2020
10943,888
10943,888
10943,888
10944,1268
10944,1268
10944,817
10944,817
10944,817
10944,1960
10944,1812
10944,1086
10944,1086
10945,1726
10945,4022
10945,1815
10945,2818
10945,2818
10945,2818
10946,1797
10946,1797
10946,1797
10946,2747
10946,2747
10946,2747
10946,3274
10947,1756
10948,1940
10948,1940
10948,1940
10948,2312
10948,2312
10948,2312
10948,702
10948,702
10948,702
10948,1911
10949,493
10949,1935
10949,1935
10949,3317
10949,1069
10949,1069
10949,1069
10950,1640
10950,1640
10950,1767
10950,1767
10950,2927
10950,1478
10951,346
10951,346
10951,2683
10951,2683
10951,2683
10951,2540
10951,2540
10951,2540
10951,2969
10951,2969
10951,2969
10952,3379
10952,3379
10952,3379
10953,3823
10953,3823
10953,3823
10953,46
10954,900
10954,900
10954,900
10954,2781
10954,2269
10954,2269
10954,2269
10955,659
10955,659
10956,2426
10956,2426
10956,643
10956,643
10956,3730
10956,3730
10956,3730
10956,721
10956,721
10956,721
10956,488
10956,488
10956,488
10957,1346
10957,281
10957,2270
10957,3435
10957,3435
10957,3435
10958,1708
10958,1708
10958,223
10958,223
10959,229
10959,229
10959,3089
10959,3089
10960,3674
10960,3674
10960,3674
10960,1571
10960,3438
10960,3438
10961,1311
10961,1311
10961,1311
10962,2694
10962,2694
10962,2694
10962,2480
10962,2480
10962,2480
10962,3358
10962,3684
10962,3684
10963,1952
10963,1697
10963,3901
10963,3901
10963,3901
10963,542
10963,542
10964,3011
10965,1171
10965,1171
10965,1171
10965,843
10966,3458
10966,3458
10966,2335
10966,2169
10966,2169
10967,3727
10967,3727
10967,3727
10968,1796
10968,1796
10968,2301
10968,2301
10968,1184
10968,1184
10969,84
10969,84
10969,84
10969,3349
10969,2015
10969,2015
10969,1634
10969,1634
10969,1634
10969,3266
10970,2621
10970,2621
10970,2262
10970,2262
10970,738
10970,738
10970,738
10970,2430
10970,2430
10970,2430
10971,3044
10971,3044
10971,3044
10971,1177
10971,1177
10971,1177
10971,3157
10971,2771
10972,829
10972,829
10972,829
10972,2029
10972,2029
10972,1784
10972,1784
10972,1784
10972,3265
10973,601
10973,601
10974,1577
10974,1577
10974,1307
10974,1307
10974,1307
10974,763
10974,763
10974,3989
10974,1016
10974,1016
10975,3973
10975,3973
10975,3402
10975,42
10975,42
10975,42
10975,676
10976,3306
10976,3629
10976,3629
10976,3629
10977,300
10977,2533
10977,2533
10977,2533
10977,3317
10977,3317
10977,3317
10977,2987
10977,2987
10977,2987
10977,30
10977,30
10977,30
10978,3166
10978,1106
10978,1106
10978,1106
10978,224
10978,224
10978,224
10979,344
10979,344
10979,2109
10979,2109
10979,2109
10979,2298
10980,352
10980,352
10980,352
10981,1028
10981,1028
10981,1028
10981,3028
10981,3028
10982,579
10982,579
10982,579
10982,861
10982,861
10982,861
10982,1627
10982,1627
10982,1627
10982,706
10982,706
10983,2581
10983,47
10983,47
10983,3405
10983,86
10984,1508
10984,1508
10984,1508
10984,1327
10984,1327
10984,1327
10985,1086
10985,1783
10985,3025
10985,1737
10985,1737
10985,1737
10985,1851
10985,1851
10986,3630
10986,2016
10986,2016
10987,2138
10987,2138
10987,1000
10987,2319
10987,2319
10987,2319
10987,3374
10987,3374
10988,2864
10988,1941
10988,1941
10989,4
10989,3116
10989,3116
10989,2011
10989,108
10989,108
10989,108
10990,2315
10990,2236
10990,2236
10990,3915
10990,767
10990,767
10990,767
10990,1091
10991,563
10991,563
10991,563
10991,3303
10991,3303
10991,3303
10991,190
10991,190
10992,2656
10992,300
10993,3035
10993,3895
10993,3895
10993,3895
10994,132
10994,132
10994,132
10994,347
10994,347
10994,3326
10994,3326
10995,1518
10995,1518
10995,1518
10996,3645
10996,3645
10996,3645
10996,1857
10996,1857
10996,2240
10996,2240
10996,2240
10996,2102
10996,2102
10996,2102
10997,3808
10997,431
10997,431
10997,431
10997,3972
10998,3767
10999,2128
10999,3457
10999,2615
10999,2615
11000,1593
11000,1593
11000,1593
11000,3882
11000,3882
11000,3882
11001,231
11001,2355
11001,2355
11002,740
11002,740
11002,740
11002,1325
11002,1325
11002,1325
11003,1452
11003,1452
11003,3149
11003,3149
11003,3149
11003,2128
11003,1551
11003,1551
11003,1551
11003,1810
11004,3478
11004,683
11004,187
11004,187
11004,187
11004,2501
11004,3232
11004,3232
11005,1048
11005,1048
11005,1889
11005,1889
11005,1365
11005,1365
11005,1365
11005,536
11005,536
11005,536
11006,2228
11006,2228
11006,2610
11006,2610
11006,2610
11006,3116
11006,3116
11006,3116
11006,396
11006,396
11007,589
11007,112
11007,112
11007,1505
11007,1505
11007,1505
11007,1
11007,3315
11007,3315
11007,3315
11008,3771
11008,1112
11008,1725
11008,2627
11009,2951
11009,537
11009,537
11009,537
11010,2665
11010,3435
11010,3435
11010,3758
11010,3758
11010,3758
11011,1121
11011,1121
11012,2828
11012,2828
11012,2828
11013,2251
11013,2251
11013,854
11013,854
11014,340
11014,340
11014,340
11014,1359
11014,1152
11014,1152
11014,1152
11014,3413
11014,3413
11014,3853
11014,3853
11015,3793
11015,3793
11015,1625
11015,1625
11016,1785
11016,1785
11016,1713
11016,1713
11017,1829
11017,672
11017,397
11017,397
11017,1211
11017,1211
11017,1211
11017,610
11017,610
11017,610
11018,2102
11019,3596
11019,3596
11019,3596
11019,3537
11019,906
11019,2048
11019,2048
11019,74
11020,2043
11020,2043
11020,2043
11020,2846
11020,2846
11020,2846
11020,1000
11020,2982
11020,550
11021,543
11021,543
11021,543
11021,2184
11021,3517
11021,3680
11021,3680
11021,3680
11021,723
11021,723
11022,3846
11023,1559
11023,3357
11023,3357
11024,41
11024,3532
11024,413
11024,766
11024,766
11024,1768
11024,1768
11025,2156
11025,3574
11025,3574
11025,3574
11026,1781
11026,1781
11026,2834
11026,2834
11026,2834
11026,514
11027,990
11027,990
11027,990
11027,2018
11027,2018
11027,3695
11027,3695
11027,3695
11028,1281
11028,1281
11028,1281
11028,1938
11028,1938
11028,1938
11028,205
11028,205
11028,205
11028,1192
11028,1192
11028,1643
11029,119
11029,243
11029,243
11029,1674
11029,1674
11030,3600
11030,1573
11030,1573
11030,2468
11030,2468
11031,508
11031,508
11031,508
11031,1126
11031,1126
11031,1126
11031,658
11032,1848
11032,1848
11033,3870
11033,3870
11033,3870
11033,2173
11034,3336
11034,3336
11034,2327
11034,2327
11034,477
11034,477
11035,2622
11035,2622
11036,2703
11036,2703
11036,564
11036,564
11036,564
11036,2326
11036,2643
11037,664
11037,664
11037,664
11037,1874
11037,1874
11037,1874
11037,231
11037,231
11037,3975
11037,3975
11037,3975
11037,2219
11038,1131
11038,1131
11038,1131
11038,3069
11038,3069
11038,3069
11038,227
11039,2796
11039,2744
11039,2744
11039,2744
11039,2151
11039,2151
11039,2151
11039,270
11039,270
11040,1841
11040,3776
11040,3776
11040,3776
11040,2177
11040,785
11040,785
11040,1872
11041,3001
11041,3001
11042,3752
11042,3752
11042,2135
11042,2135
11042,2135
11042,2222
11042,2222
11042,2222
11042,1015
11042,1015
11042,42
11043,660
11043,660
11043,660
11043,957
11043,957
11043,957
11043,393
11044,339
11044,339
11044,1080
11044,972
11044,972
11044,972
11044,3994
11044,3994
11044,3994
11045,3079
11045,3079
11045,3079
11045,1138
11045,2641
11045,2641
11045,2641
11045,1337
11045,1337
11045,1337
11045,3978
11045,3978
11046,2976
11046,2976
11046,1828
11046,474
11046,1655
11046,196
11046,196
11047,2120
11047,2120
11047,1165
11047,2191
11047,2191
11047,2191
11047,137
11047,2034
11047,2034
11047,2034
11048,1563
11049,3805
11049,3805
11049,521
11049,1242
11049,1242
11050,83
11051,2221
11051,1006
11051,3175
11051,3175
11051,3175
11051,1614
11051,1614
11051,1614
11052,3459
11052,3459
11052,3459
11052,162
11052,162
11052,3542
11052,3542
11052,3542
11053,1770
11053,1770
11053,1770
11053,3468
11053,3468
11053,3468
11053,1866
11053,1866
11053,1866
11053,1966
11053,1966
11054,15
11054,1743
11054,1743
11054,682
11054,3411
11054,124
11055,2052
11055,3119
11055,3119
11056,276
11056,276
11056,1609
11056,3126
11057,2260
11057,2260
11057,2260
11058,1160
11058,2573
11058,2573
11058,2573
11058,3892
11059,1775
11059,1775
11059,445
11059,445
11059,445
11059,1734
11059,1734
11060,153
11061,3945
11061,3945
11061,2667
11061,1290
11061,1290
11061,1290
11061,3772
11061,2197
11061,2197
11061,2197
11062,282
11062,282
11062,282
11062,1180
11063,3942
11063,3942
11063,679
11063,679
11063,3952
11063,3952
11063,3952
11063,1786
11063,1786
11063,1786
11064,560
11064,560
11064,560
11065,1919
11065,1919
11065,1919
11065,11
11065,236
11065,236
11065,236
11066,3225
11066,3225
11066,3225
11066,2057
11066,2057
11066,2257
11066,2257
11067,4
11067,4
11067,4
11067,675
11067,675
11068,535
11068,535
11069,1866
11070,2907
11070,2907
11070,2073
11070,2073
11070,520
11070,3144
11070,3144
11070,1369
11070,1369
11070,1369
11071,1380
11071,1380
11071,1380
11071,181
11071,1256
11071,1256
11071,2749
11072,1108
11072,1108
11072,1108
11072,912
11072,912
11072,2206
11073,3512
11073,3512
11073,2635
11073,211
11074,847
11074,847
11074,1315
11074,2032
11074,2032
11074,2032
11074,3369
11074,3369
11075,2141
11075,2141
11075,2141
11076,3123
11076,3123
11076,3123
11077,2260
11077,2874
11077,2874
11077,1897
11077,1897
11077,1897
11078,186
11078,186
11078,3736
11079,2797
11079,2797
11079,2797
11079,3244
11079,3244
11079,3244
11079,2253
11080,1514
11080,1514
11080,526
11080,526
11081,123
11081,123
11081,123
11081,24
11081,24
11081,24
11081,3602
11081,1391
11081,1391
11082,1154
11082,1154
11082,1157
11082,3115
11082,3115
11083,2753
11083,645
11083,645
11083,645
11084,3744
11084,3766
11084,1517
11084,1517
11084,1517
11085,2576
11085,2576
11085,2576
11085,1767
11085,1857
11086,954
11087,1394
11087,1920
11087,521
11088,2085
11088,2085
11089,322
11089,322
11089,322
11089,2237
11089,1877
11089,1877
11089,1877
11090,2306
11090,2306
11090,2993
11090,2993
11090,2993
11090,406
11090,406
11090,406
11091,2265
11091,1032
11091,1032
11091,1032
11091,61
11091,61
11091,61
11091,2897
11091,2523
11092,2043
11092,2043
11092,2043
11092,85
11092,85
11092,2580
11092,2580
11092,3154
11092,3154
11093,468
11093,468
11093,468
11093,3901
11094,598
11094,1922
11094,3809
11094,3809
11094,3809
11095,451
11095,451
11095,3543
11095,3543
11095,3543
11096,2756
11096,2756
11096,163
11096,163
11096,163
11096,3731
11096,3731
11096,3731
11096,2443
11097,1436
